timestamp,ringer,day,time,lat,long,loc_provider,activity_confidence,light,distance,wifi_count,charging,bt_count,activity_vehicle,activity_bike,activity_foot,activity_still,activity_unknown,activity_tilting
1395688879,2,0,921,43.70305036,-72.29035322,1,100,111.2375,5.0,6,1,1,0,0,0,1,0,0
1395688880,2,0,921,43.70305036,-72.29035322,1,100,111.2375,5.0,6,1,1,0,0,0,1,0,0
1395688881,2,0,921,43.70305036,-72.29035322,1,100,111.2375,5.0,6,1,1,0,0,0,1,0,0
1395688896,2,0,921,43.70305036,-72.29035322,1,100,111.2375,5.0,6,1,1,0,0,0,1,0,0
1395688939,2,0,922,43.70305036,-72.29035322,1,100,111.2375,5.0,6,1,1,0,0,0,1,0,0
1395688997,2,0,923,43.70305036,-72.29035322,1,100,112.17548,5.0,6,1,1,0,0,0,1,0,0
1395689000,2,0,923,43.70305036,-72.29035322,1,100,112.17548,5.0,6,1,1,0,0,0,1,0,0
1395689060,2,0,924,43.70305036,-72.29035322,1,100,112.17548,5.0,6,1,1,0,0,0,1,0,0
1395689118,2,0,925,43.70305036,-72.29035322,1,100,113.84615,5.0,6,1,1,0,0,0,1,0,0
1395689120,2,0,925,43.70305036,-72.29035322,1,100,113.84615,5.0,6,1,1,0,0,0,1,0,0
1395689176,2,0,926,43.70305036,-72.29035322,1,100,113.84615,5.0,6,1,1,0,0,0,1,0,0
1395689180,2,0,926,43.70305036,-72.29035322,1,100,113.84615,5.0,9,1,1,0,0,0,1,0,0
1395689181,2,0,926,43.70305036,-72.29035322,1,100,113.84615,5.0,9,1,1,0,0,0,1,0,0
1395689182,2,0,926,43.70305036,-72.29035322,1,100,113.84615,5.0,9,1,1,0,0,0,1,0,0
1395689197,2,0,926,43.70305036,-72.29035322,1,100,113.84615,5.0,9,1,1,0,0,0,1,0,0
1395689237,2,0,927,43.70305036,-72.29035322,1,100,115.514565,5.0,9,1,1,0,0,0,1,0,0
1395689241,2,0,927,43.70305036,-72.29035322,1,100,115.514565,5.0,9,1,1,0,0,0,1,0,0
1395689301,2,0,928,43.70305036,-72.29035322,1,100,115.514565,5.0,9,1,1,0,0,0,1,0,0
1395689357,2,0,929,43.70305036,-72.29035322,1,100,118.314285,5.0,9,1,1,0,0,0,1,0,0
1395689362,2,0,929,43.70305036,-72.29035322,1,100,118.314285,5.0,9,1,1,0,0,0,1,0,0
1395689401,2,0,930,43.70305036,-72.29035322,1,100,118.314285,5.0,9,1,1,0,0,0,1,0,0
1395689463,2,0,931,43.70305036,-72.29035322,1,100,118.314285,5.0,9,1,1,0,0,0,1,0,0
1395689476,2,0,931,43.70305036,-72.29035322,1,100,118.314285,5.0,9,1,1,0,0,0,1,0,0
1395689477,2,0,931,43.70305036,-72.29035322,1,100,118.554375,5.0,9,1,1,0,0,0,1,0,0
1395689479,2,0,931,43.70305036,-72.29035322,1,100,118.554375,5.0,10,1,1,0,0,0,1,0,0
1395689480,2,0,931,43.70305036,-72.29035322,1,100,118.554375,5.0,10,1,1,0,0,0,1,0,0
1395689481,2,0,931,43.70305036,-72.29035322,1,100,118.554375,5.0,10,1,1,0,0,0,1,0,0
1395689495,2,0,931,43.70305036,-72.29035322,1,100,118.554375,5.0,10,1,1,0,0,0,1,0,0
1395689524,2,0,932,43.70305036,-72.29035322,1,100,118.554375,5.0,10,1,1,0,0,0,1,0,0
1395689585,2,0,933,43.70305036,-72.29035322,1,100,118.554375,5.0,10,1,1,0,0,0,1,0,0
1395689597,2,0,933,43.70305036,-72.29035322,1,100,120.362885,5.0,10,1,1,0,0,0,1,0,0
1395689645,2,0,934,43.70305036,-72.29035322,1,100,120.362885,5.0,10,1,1,0,0,0,1,0,0
1395689706,2,0,935,43.70305036,-72.29035322,1,100,120.362885,5.0,10,1,1,0,0,0,1,0,0
1395689717,2,0,935,43.70305036,-72.29035322,1,100,121.47453,5.0,10,1,1,0,0,0,1,0,0
1395689767,2,0,936,43.70305036,-72.29035322,1,100,121.47453,5.0,10,1,1,0,0,0,1,0,0
1395689777,2,0,936,43.70305036,-72.29035322,1,100,121.47453,5.0,1,1,1,0,0,0,1,0,0
1395689778,2,0,936,43.70305036,-72.29035322,1,100,121.47453,5.0,1,1,1,0,0,0,1,0,0
1395689779,2,0,936,43.70305036,-72.29035322,1,100,121.47453,5.0,1,1,1,0,0,0,1,0,0
1395689796,2,0,936,43.70305036,-72.29035322,1,100,121.47453,5.0,1,1,1,0,0,0,1,0,0
1395689827,2,0,937,43.70305036,-72.29035322,1,100,121.47453,5.0,1,1,1,0,0,0,1,0,0
1395689837,2,0,937,43.70305036,-72.29035322,1,100,124.13487,5.0,1,1,1,0,0,0,1,0,0
1395689888,2,0,938,43.70305036,-72.29035322,1,100,124.13487,5.0,1,1,1,0,0,0,1,0,0
1395689948,2,0,939,43.70305036,-72.29035322,1,100,124.13487,5.0,1,1,1,0,0,0,1,0,0
1395689957,2,0,939,43.70305036,-72.29035322,1,100,178.91557,5.0,1,1,1,0,0,0,1,0,0
1395690009,2,0,940,43.70305036,-72.29035322,1,100,178.91557,5.0,1,1,1,0,0,0,1,0,0
1395690073,2,0,941,43.70305036,-72.29035322,1,100,178.91557,5.0,1,1,1,0,0,0,1,0,0
1395690076,2,0,941,43.70305036,-72.29035322,1,100,178.91557,5.0,1,1,1,0,0,0,1,0,0
1395690077,2,0,941,43.70305036,-72.29035322,1,100,167.7269,5.0,1,1,1,0,0,0,1,0,0
1395690080,2,0,941,43.70305036,-72.29035322,1,100,167.7269,5.0,9,1,1,0,0,0,1,0,0
1395690081,2,0,941,43.70305036,-72.29035322,1,100,167.7269,5.0,9,1,1,0,0,0,1,0,0
1395690082,2,0,941,43.70305036,-72.29035322,1,100,167.7269,5.0,9,1,1,0,0,0,1,0,0
1395690097,2,0,941,43.70305036,-72.29035322,1,100,167.7269,5.0,9,1,1,0,0,0,1,0,0
1395690120,2,0,942,43.70305036,-72.29035322,1,92,167.7269,5.0,9,1,1,0,0,0,1,0,0
1395690180,2,0,943,43.70305036,-72.29035322,1,92,167.7269,5.0,9,1,1,0,0,0,1,0,0
1395690197,2,0,943,43.70305036,-72.29035322,1,92,168.80727,5.0,9,1,1,0,0,0,1,0,0
1395690241,2,0,944,43.70305036,-72.29035322,1,92,168.80727,5.0,9,1,1,0,0,0,1,0,0
1395690301,2,0,945,43.70574323,-72.29231222,1,84,168.80727,5.0,9,1,1,0,0,0,1,0,0
1395690318,2,0,945,43.70574323,-72.29231222,1,84,170.97012,5.0,9,1,1,0,0,0,1,0,0
1395690362,2,0,946,43.70574323,-72.29231222,1,92,170.97012,5.0,9,1,1,0,0,0,1,0,0
1395690376,2,0,946,43.70574323,-72.29231222,1,92,170.97012,5.0,7,1,1,0,0,0,1,0,0
1395690377,2,0,946,43.70574323,-72.29231222,1,92,170.97012,5.0,7,1,1,0,0,0,1,0,0
1395690378,2,0,946,43.70574323,-72.29231222,1,92,170.97012,5.0,7,1,1,0,0,0,1,0,0
1395690395,2,0,946,43.70574323,-72.29231222,1,92,170.97012,5.0,7,1,1,0,0,0,1,0,0
1395690421,2,0,947,43.70574323,-72.29231222,1,84,170.97012,5.0,7,1,1,0,0,0,1,0,0
1395690440,2,0,947,43.70574323,-72.29231222,1,84,172.73022,5.0,7,1,1,0,0,0,1,0,0
1395690487,2,0,948,43.70574323,-72.29231222,1,50,172.73022,5.0,7,1,1,0,0,0,0,1,0
1395690557,2,0,949,43.70574323,-72.29231222,1,50,151.81038,5.0,7,1,1,0,0,0,0,1,0
1395690566,2,0,949,43.70574323,-72.29231222,1,87,151.81038,5.0,7,1,1,0,0,0,1,0,0
1395690612,2,0,950,43.70574323,-72.29231222,1,84,151.81038,5.0,7,1,1,0,0,0,1,0,0
1395690672,2,0,951,43.70574323,-72.29231222,1,84,151.81038,5.0,7,1,1,0,0,0,1,0,0
1395690676,2,0,951,43.70574323,-72.29231222,1,84,151.81038,5.0,3,1,1,0,0,0,1,0,0
1395690677,2,0,951,43.70574323,-72.29231222,1,84,152.3848,5.0,3,1,1,0,0,0,1,0,0
1395690678,2,0,951,43.70574323,-72.29231222,1,84,152.3848,5.0,3,1,1,0,0,0,1,0,0
1395690697,2,0,951,43.70574323,-72.29231222,1,84,152.3848,5.0,3,1,1,0,0,0,1,0,0
1395690732,2,0,952,43.70574323,-72.29231222,1,84,152.3848,5.0,3,1,1,0,0,0,1,0,0
1395690792,2,0,953,43.70574323,-72.29231222,1,84,152.3848,5.0,3,1,1,0,0,0,1,0,0
1395690798,2,0,953,43.70574323,-72.29231222,1,84,151.48009,5.0,3,1,1,0,0,0,1,0,0
1395690852,2,0,954,43.70574323,-72.29231222,1,92,151.48009,5.0,3,1,1,0,0,0,1,0,0
1395690912,2,0,955,43.70574323,-72.29231222,1,100,151.48009,5.0,3,1,1,0,0,0,1,0,0
1395690917,2,0,955,43.70574323,-72.29231222,1,100,153.48686,5.0,3,1,1,0,0,0,1,0,0
1395690973,2,0,956,43.70574323,-72.29231222,1,84,153.48686,5.0,3,1,1,0,0,0,1,0,0
1395690976,2,0,956,43.70574323,-72.29231222,1,84,153.48686,5.0,3,1,1,0,0,0,1,0,0
1395690980,2,0,956,43.70574323,-72.29231222,1,84,153.48686,5.0,8,1,1,0,0,0,1,0,0
1395690981,2,0,956,43.70574323,-72.29231222,1,84,153.48686,5.0,8,1,1,0,0,0,1,0,0
1395690982,2,0,956,43.70574323,-72.29231222,1,84,153.48686,5.0,8,1,1,0,0,0,1,0,0
1395690996,2,0,956,43.70574323,-72.29231222,1,84,153.48686,5.0,8,1,1,0,0,0,1,0,0
1395691032,2,0,957,43.70574323,-72.29231222,1,76,153.48686,5.0,8,1,1,0,0,0,1,0,0
1395691037,2,0,957,43.70574323,-72.29231222,1,76,156.29279,5.0,8,1,1,0,0,0,1,0,0
1395691105,2,0,958,43.70574323,-72.29231222,1,100,156.29279,5.0,8,1,1,0,0,0,0,0,1
1395691109,2,0,958,43.70574323,-72.29231222,1,44,156.29279,5.0,8,1,1,0,0,1,0,0,0
1395691157,2,0,959,43.70574323,-72.29231222,1,44,0.018181818,5.0,8,1,1,0,0,1,0,0,0
1395691197,2,0,959,43.70574323,-72.29231222,1,75,0.018181818,5.0,8,1,1,0,0,0,0,1,0
1395691276,2,0,961,43.70574323,-72.29231222,1,75,0.018181818,0.0,4,0,1,0,0,0,0,1,0
1395691277,2,0,961,43.70574323,-72.29231222,1,85,0.027972028,0.0,4,0,1,0,0,0,1,0,0
1395691278,2,0,961,43.70574323,-72.29231222,1,85,0.027972028,0.0,4,0,1,0,0,0,1,0,0
1395691296,2,0,961,43.70574323,-72.29231222,1,85,0.027972028,0.0,4,0,1,0,0,0,1,0,0
1395691321,2,0,962,43.70574323,-72.29231222,1,69,0.027972028,0.0,4,0,1,0,0,0,1,0,0
1395691381,2,0,963,43.70574323,-72.29231222,1,100,0.027972028,0.0,4,0,1,0,0,0,0,0,1
1395691398,2,0,963,43.70574323,-72.29231222,1,100,0.053311795,0.0,4,0,1,0,0,0,0,0,1
1395691409,2,0,963,43.70574323,-72.29231222,1,48,0.053311795,0.0,4,0,1,0,0,0,1,0,0
1395691473,2,0,964,43.70574323,-72.29231222,1,69,0.053311795,0.0,4,0,1,0,0,0,1,0,0
1395691517,2,0,965,43.70574323,-72.29231222,1,69,0.02631579,0.0,4,0,1,0,0,0,1,0,0
1395691533,2,0,965,43.70574323,-72.29231222,1,100,0.02631579,0.0,4,0,1,0,0,0,0,0,1
1395691561,2,0,966,43.70574323,-72.29231222,1,50,0.02631579,0.0,4,0,1,0,0,0,0,1,0
1395691577,2,0,966,43.70574323,-72.29231222,1,50,0.02631579,0.0,4,0,1,0,0,0,0,1,0
1395691580,2,0,966,43.70574323,-72.29231222,1,50,0.02631579,0.0,8,0,1,0,0,0,0,1,0
1395691581,2,0,966,43.70574323,-72.29231222,1,50,0.02631579,0.0,8,0,1,0,0,0,0,1,0
1395691582,2,0,966,43.70574323,-72.29231222,1,50,0.02631579,0.0,8,0,1,0,0,0,0,1,0
1395691597,2,0,966,43.70574323,-72.29231222,1,50,0.02631579,0.0,8,0,1,0,0,0,0,1,0
1395691637,2,0,967,43.70574323,-72.29231222,1,50,0.011185682,0.0,8,0,1,0,0,0,0,1,0
1395691648,2,0,967,43.70574323,-72.29231222,1,42,0.011185682,0.0,8,0,1,0,0,0,1,0,0
1395691705,2,0,968,43.70574323,-72.29231222,1,63,0.011185682,0.0,8,0,1,0,0,1,0,0,0
1395691758,2,0,969,43.70574323,-72.29231222,1,63,0.025,0.0,8,0,1,0,0,1,0,0,0
1395691770,2,0,969,43.70574323,-72.29231222,1,100,0.025,0.0,8,0,1,0,0,0,0,0,1
1395691774,2,0,969,43.70574323,-72.29231222,1,100,0.025,0.0,8,0,1,0,0,0,0,0,1
1395691792,2,0,969,43.70574323,-72.29231222,1,46,0.025,0.0,8,0,1,0,0,0,0,1,0
1395691830,2,0,970,43.70574323,-72.29231222,1,100,0.025,0.0,8,0,1,0,0,0,0,0,1
1395691849,2,0,970,43.70574323,-72.29231222,1,77,0.025,0.0,8,0,1,0,0,0,1,0,0
1395691876,2,0,971,43.70574323,-72.29231222,1,77,0.025,0.0,8,0,1,0,0,0,1,0,0
1395691877,2,0,971,43.70574323,-72.29231222,1,77,0.018223235,0.0,8,0,1,0,0,0,1,0,0
1395691880,2,0,971,43.70574323,-72.29231222,1,77,0.018223235,0.0,9,0,1,0,0,0,1,0,0
1395691881,2,0,971,43.70574323,-72.29231222,1,77,0.018223235,0.0,9,0,1,0,0,0,1,0,0
1395691882,2,0,971,43.70574323,-72.29231222,1,77,0.018223235,0.0,9,0,1,0,0,0,1,0,0
1395691891,2,0,971,43.70574323,-72.29231222,1,77,0.018223235,0.0,9,0,1,0,0,0,1,0,0
1395691896,2,0,971,43.70574323,-72.29231222,1,77,0.018223235,0.0,9,0,1,0,0,0,1,0,0
1395691950,2,0,972,43.70574323,-72.29231222,1,85,0.018223235,0.0,9,0,1,0,0,0,1,0,0
1395691998,2,0,973,43.70574323,-72.29231222,1,85,0.08040201,0.0,9,0,1,0,0,0,1,0,0
1395692010,2,0,973,43.70574323,-72.29231222,1,85,0.08040201,0.0,9,0,1,0,0,0,1,0,0
1395692070,2,0,974,43.70574323,-72.29231222,1,85,0.08040201,0.0,9,0,1,0,0,0,1,0,0
1395692102,2,0,975,43.70574323,-72.29231222,1,85,0.08040201,0.0,9,0,1,0,0,0,1,0,0
1395692117,2,0,975,43.70574323,-72.29231222,1,85,0.04347826,0.0,9,0,1,0,0,0,1,0,0
1395692131,2,0,975,43.70574323,-72.29231222,1,92,0.04347826,0.0,9,0,1,0,0,0,1,0,0
1395692176,2,0,976,43.70574323,-72.29231222,1,92,0.04347826,0.0,3,0,1,0,0,0,1,0,0
1395692177,2,0,976,43.70574323,-72.29231222,1,92,0.04347826,0.0,3,0,1,0,0,0,1,0,0
1395692178,2,0,976,43.70574323,-72.29231222,1,92,0.04347826,0.0,3,0,1,0,0,0,1,0,0
1395692191,2,0,976,43.70574323,-72.29231222,1,85,0.04347826,0.0,3,0,1,0,0,0,1,0,0
1395692196,2,0,976,43.70574323,-72.29231222,1,85,0.04347826,0.0,3,0,1,0,0,0,1,0,0
1395692237,2,0,977,43.70574323,-72.29231222,1,85,0.049295776,0.0,3,0,1,0,0,0,1,0,0
1395692275,2,0,977,43.70574323,-72.29231222,1,44,0.049295776,0.0,3,0,1,0,0,0,0,1,0
1395692354,2,0,979,43.70574323,-72.29231222,1,95,0.049295776,0.0,3,0,1,0,0,0,1,0,0
1395692357,2,0,979,43.70574323,-72.29231222,1,95,0.07064364,0.0,3,0,1,0,0,0,1,0,0
1395692400,2,0,980,43.70574323,-72.29231222,1,100,0.07064364,0.0,3,0,1,0,0,0,1,0,0
1395692460,2,0,981,43.70574323,-72.29231222,1,92,0.07064364,0.0,3,0,1,0,0,0,1,0,0
1395692476,2,0,981,43.70574323,-72.29231222,1,92,0.07064364,0.0,3,0,1,0,0,0,1,0,0
1395692477,2,0,981,43.70574323,-72.29231222,1,92,0.08275862,0.0,3,0,1,0,0,0,1,0,0
1395692479,2,0,981,43.70574323,-72.29231222,1,92,0.08275862,0.0,8,0,1,0,0,0,1,0,0
1395692480,2,0,981,43.70574323,-72.29231222,1,92,0.08275862,0.0,8,0,1,0,0,0,1,0,0
1395692481,2,0,981,43.70574323,-72.29231222,1,92,0.08275862,0.0,8,0,1,0,0,0,1,0,0
1395692497,2,0,981,43.70574323,-72.29231222,1,92,0.08275862,0.0,8,0,1,0,0,0,1,0,0
1395692521,2,0,982,43.70574323,-72.29231222,1,100,0.08275862,0.0,8,0,1,0,0,0,0,0,1
1395692548,2,0,982,43.70574323,-72.29231222,1,100,0.08275862,0.0,8,0,1,0,0,0,0,0,1
1395692549,2,0,982,43.70574323,-72.29231222,1,60,0.08275862,0.0,8,0,1,0,0,0,0,1,0
1395692608,2,0,983,43.70574323,-72.29231222,1,60,0.08275862,0.0,8,0,1,0,0,0,0,1,0
1395692609,2,0,983,43.70574323,-72.29231222,1,60,0.08275862,5.0,8,0,1,0,0,0,0,1,0
1395692610,2,0,983,43.70574323,-72.29231222,1,60,0.08275862,5.0,8,2,1,0,0,0,0,1,0
1395692613,2,0,983,43.70574323,-72.29231222,1,60,0.08275862,5.0,5,2,1,0,0,0,0,1,0
1395692614,2,0,983,43.70574323,-72.29231222,1,60,0.08275862,5.0,5,2,1,0,0,0,0,1,0
1395692615,2,0,983,43.70574323,-72.29231222,1,60,0.08275862,5.0,5,2,1,0,0,0,0,1,0
1395692618,2,0,983,43.70574323,-72.29231222,1,60,94.89149,5.0,5,2,1,0,0,0,0,1,0
1395692648,2,0,984,43.7057147,-72.2923797,0,60,94.89149,5.0,5,2,1,0,0,0,0,1,0
1395692649,2,0,984,43.7057147,-72.2923797,0,50,94.89149,5.0,5,2,1,0,0,0,0,1,0
1395692655,2,0,984,43.7057147,-72.2923797,0,50,94.89149,5.0,5,2,1,0,0,0,0,1,0
1395692677,2,0,984,43.7057147,-72.2923797,0,75,94.89149,5.0,5,2,1,0,0,0,0,1,0
1395692729,2,0,985,43.7057147,-72.2923797,0,75,120.46045,5.0,5,2,1,0,0,0,0,1,0
1395692740,2,0,985,43.7057147,-72.2923797,0,90,120.46045,5.0,5,2,1,0,0,0,1,0,0
1395692782,2,0,986,43.7057147,-72.2923797,0,84,120.46045,5.0,5,2,1,0,0,0,1,0,0
1395692842,2,0,987,43.7057147,-72.2923797,0,100,120.46045,5.0,5,2,1,0,0,0,1,0,0
1395692856,2,0,987,43.7057147,-72.2923797,0,100,111.50242,5.0,5,2,1,0,0,0,1,0,0
1395692903,2,0,988,43.7057147,-72.2923797,0,76,111.50242,5.0,5,2,1,0,0,0,1,0,0
1395692909,2,0,988,43.7057147,-72.2923797,0,76,111.50242,5.0,5,0,1,0,0,0,1,0,0
1395692912,2,0,988,43.7057147,-72.2923797,0,76,111.50242,5.0,7,0,1,0,0,0,1,0,0
1395692913,2,0,988,43.7057147,-72.2923797,0,76,111.50242,5.0,7,0,1,0,0,0,1,0,0
1395692914,2,0,988,43.7057147,-72.2923797,0,76,111.50242,5.0,7,0,1,0,0,0,1,0,0
1395692962,2,0,989,43.7057147,-72.2923797,0,92,111.50242,5.0,7,0,1,0,0,0,1,0,0
1395692977,2,0,989,43.7057147,-72.2923797,0,92,117.52581,5.0,7,0,1,0,0,0,1,0,0
1395692987,2,0,989,43.70574323,-72.29231222,1,92,117.52581,5.0,7,0,1,0,0,0,1,0,0
1395693022,2,0,990,43.70574323,-72.29231222,1,84,117.52581,5.0,7,0,1,0,0,0,1,0,0
1395693083,2,0,991,43.70574323,-72.29231222,1,84,117.52581,5.0,7,0,1,0,0,0,1,0,0
1395693091,2,0,991,43.70574323,-72.29231222,1,84,117.58022,5.0,7,0,1,0,0,0,1,0,0
1395693142,2,0,992,43.70574323,-72.29231222,1,84,117.58022,5.0,7,0,1,0,0,0,1,0,0
1395693203,2,0,993,43.70574323,-72.29231222,1,92,117.58022,5.0,7,0,1,0,0,0,1,0,0
1395693209,2,0,993,43.70574323,-72.29231222,1,92,118.33607,5.0,7,0,1,0,0,0,1,0,0
1395693262,2,0,994,43.70574323,-72.29231222,1,92,118.33607,5.0,7,0,1,0,0,0,1,0,0
1395693320,2,0,995,43.70574323,-72.29231222,1,100,118.33607,5.0,7,0,1,0,0,0,1,0,0
1395693337,2,0,995,43.70574323,-72.29231222,1,100,119.30769,5.0,7,0,1,0,0,0,1,0,0
1395693380,2,0,996,43.70574323,-72.29231222,1,100,119.30769,5.0,7,0,1,0,0,0,1,0,0
1395693441,2,0,997,43.70574323,-72.29231222,1,100,119.30769,5.0,7,0,1,0,0,0,1,0,0
1395693458,2,0,997,43.70574323,-72.29231222,1,100,120.541145,5.0,7,0,1,0,0,0,1,0,0
1395693501,2,0,998,43.70574323,-72.29231222,1,100,120.541145,5.0,7,0,1,0,0,0,1,0,0
1395693509,2,0,998,43.70574323,-72.29231222,1,100,120.541145,5.0,7,0,1,0,0,0,1,0,0
1395693512,2,0,998,43.70574323,-72.29231222,1,100,120.541145,5.0,8,0,1,0,0,0,1,0,0
1395693513,2,0,998,43.70574323,-72.29231222,1,100,120.541145,5.0,8,0,1,0,0,0,1,0,0
1395693514,2,0,998,43.70574323,-72.29231222,1,100,120.541145,5.0,8,0,1,0,0,0,1,0,0
1395693561,2,0,999,43.70574323,-72.29231222,1,100,120.541145,5.0,8,0,1,0,0,0,1,0,0
1395693577,2,0,999,43.70574323,-72.29231222,1,100,119.35688,5.0,8,0,1,0,0,0,1,0,0
1395693622,2,0,1000,43.70574323,-72.29231222,1,100,119.35688,5.0,8,0,1,0,0,0,1,0,0
1395693683,2,0,1001,43.70574323,-72.29231222,1,100,119.35688,5.0,8,0,1,0,0,0,1,0,0
1395693697,2,0,1001,43.70574323,-72.29231222,1,100,478.4351,5.0,8,0,1,0,0,0,1,0,0
1395693744,2,0,1002,43.70574323,-72.29231222,1,100,478.4351,5.0,8,0,1,0,0,0,1,0,0
1395693804,2,0,1003,43.70574323,-72.29231222,1,100,478.4351,5.0,8,0,1,0,0,0,1,0,0
1395693809,2,0,1003,43.70574323,-72.29231222,1,100,475.34897,5.0,8,0,1,0,0,0,1,0,0
1395693812,2,0,1003,43.70574323,-72.29231222,1,100,475.34897,5.0,9,0,1,0,0,0,1,0,0
1395693813,2,0,1003,43.70574323,-72.29231222,1,100,475.34897,5.0,9,0,1,0,0,0,1,0,0
1395693814,2,0,1003,43.70574323,-72.29231222,1,100,475.34897,5.0,9,0,1,0,0,0,1,0,0
1395693865,2,0,1004,43.70574323,-72.29231222,1,100,475.34897,5.0,9,0,1,0,0,0,1,0,0
1395693925,2,0,1005,43.70574323,-72.29231222,1,100,475.34897,5.0,9,0,1,0,0,0,1,0,0
1395693938,2,0,1005,43.70574323,-72.29231222,1,100,471.84366,5.0,9,0,1,0,0,0,1,0,0
1395693985,2,0,1006,43.70574323,-72.29231222,1,100,471.84366,5.0,9,0,1,0,0,0,1,0,0
1395694046,2,0,1007,43.70574323,-72.29231222,1,100,471.84366,5.0,9,0,1,0,0,0,1,0,0
1395694057,2,0,1007,43.70574323,-72.29231222,1,100,475.2,5.0,9,0,1,0,0,0,1,0,0
1395694107,2,0,1008,43.70574323,-72.29231222,1,100,475.2,5.0,9,0,1,0,0,0,1,0,0
1395694109,2,0,1008,43.70574323,-72.29231222,1,100,475.2,5.0,9,0,1,0,0,0,1,0,0
1395694112,2,0,1008,43.70574323,-72.29231222,1,100,475.2,5.0,6,0,1,0,0,0,1,0,0
1395694113,2,0,1008,43.70574323,-72.29231222,1,100,475.2,5.0,6,0,1,0,0,0,1,0,0
1395694114,2,0,1008,43.70574323,-72.29231222,1,100,475.2,5.0,6,0,1,0,0,0,1,0,0
1395694167,2,0,1009,43.70574323,-72.29231222,1,100,475.2,5.0,6,0,1,0,0,0,1,0,0
1395694177,2,0,1009,43.70574323,-72.29231222,1,100,209.70236,5.0,6,0,1,0,0,0,1,0,0
1395694227,2,0,1010,43.70574323,-72.29231222,1,100,209.70236,5.0,6,0,1,0,0,0,0,0,1
1395694240,2,0,1010,43.70574323,-72.29231222,1,100,209.70236,5.0,6,0,1,0,0,0,0,0,1
1395694260,2,0,1011,43.70574323,-72.29231222,1,65,209.70236,5.0,6,0,1,0,0,0,0,1,0
1395694290,2,0,1011,43.70574323,-72.29231222,1,65,0.78032035,5.0,6,0,1,0,0,0,0,1,0
1395694332,2,0,1012,43.70574323,-72.29231222,1,82,0.78032035,5.0,6,0,1,0,0,1,0,0,0
1395694397,2,0,1013,43.70574323,-72.29231222,1,100,0.78032035,5.0,6,0,1,0,0,0,0,0,1
1395694405,2,0,1013,43.70574323,-72.29231222,1,75,0.78032035,5.0,6,0,1,0,0,1,0,0,0
1395694409,2,0,1013,43.70574323,-72.29231222,1,75,9.195846,0.0,6,0,1,0,0,1,0,0,0
1395694410,2,0,1013,43.70574323,-72.29231222,1,75,9.195846,0.0,6,0,1,0,0,1,0,0,0
1395694411,2,0,1013,43.70574323,-72.29231222,1,75,9.195846,0.0,6,0,1,0,0,1,0,0,0
1395694412,2,0,1013,43.70574323,-72.29231222,1,75,9.195846,0.0,12,0,1,0,0,1,0,0,0
1395694413,2,0,1013,43.70574323,-72.29231222,1,75,9.195846,0.0,12,0,1,0,0,1,0,0,0
1395694414,2,0,1013,43.70574323,-72.29231222,1,75,9.195846,0.0,12,0,1,0,0,1,0,0,0
1395694417,2,0,1013,43.70574323,-72.29231222,1,75,9.195846,0.0,12,0,1,0,0,1,0,0,0
1395694419,2,0,1013,43.70574323,-72.29231222,1,75,9.195846,0.0,12,0,1,0,0,1,0,0,0
1395694420,2,0,1013,43.70574323,-72.29231222,1,75,9.195846,0.0,12,0,1,0,0,1,0,0,0
1395694423,2,0,1013,43.70574323,-72.29231222,1,75,9.195846,5.0,12,0,1,0,0,1,0,0,0
1395694424,2,0,1013,43.70574323,-72.29231222,1,75,9.195846,0.0,12,0,1,0,0,1,0,0,0
1395694458,2,0,1014,43.70574323,-72.29231222,1,92,9.195846,0.0,12,0,1,0,0,1,0,0,0
1395694519,2,0,1015,43.70574323,-72.29231222,1,61,9.195846,0.0,12,0,1,0,0,1,0,0,0
1395694537,2,0,1015,43.70574323,-72.29231222,1,61,11.020649,0.0,12,0,1,0,0,1,0,0,0
1395694578,2,0,1016,43.70574323,-72.29231222,1,69,11.020649,0.0,12,0,1,0,0,1,0,0,0
1395694640,2,0,1017,43.70574323,-72.29231222,1,76,11.020649,0.0,12,0,1,0,0,1,0,0,0
1395694658,2,0,1017,43.70574323,-72.29231222,1,76,0.41563785,0.0,12,0,1,0,0,1,0,0,0
1395694700,2,0,1018,43.70574323,-72.29231222,1,69,0.41563785,0.0,12,0,1,0,0,1,0,0,0
1395694709,2,0,1018,43.70574323,-72.29231222,1,69,0.41563785,5.0,12,0,1,0,0,1,0,0,0
1395694761,2,0,1019,43.70574323,-72.29231222,1,100,0.41563785,5.0,12,0,1,0,0,0,0,0,1
1395694769,2,0,1019,43.70574323,-72.29231222,1,100,0.022071308,5.0,12,0,1,0,0,0,0,0,1
1395694775,2,0,1019,43.70574323,-72.29231222,1,100,0.022071308,5.0,12,0,1,0,0,0,0,0,1
1395694784,2,0,1019,43.70574323,-72.29231222,1,34,0.022071308,5.0,12,0,1,0,0,1,0,0,0
1395694786,2,0,1019,43.70574323,-72.29231222,1,34,0.022071308,5.0,12,0,1,0,0,1,0,0,0
1395694823,2,0,1020,43.70574323,-72.29231222,1,76,0.022071308,5.0,12,0,1,0,0,1,0,0,0
1395694881,2,0,1021,43.70574323,-72.29231222,1,100,0.022071308,5.0,12,0,1,0,0,0,0,0,1
